caption,path,dataset,target
i want to build my own person - burning pizza oven .,cc/validation/9840_2906730324,imagenet100,pizza
fresh baked pizza in a restaurant,cc/validation/9840_2906730324,imagenet100,pizza
pizza with pepperoni and ham on a white,cc/validation/9840_2906730324,imagenet100,pizza
"pizza in close - up , straight from the oven .",cc/validation/9840_2906730324,imagenet100,pizza
"top picks for artisan thin , tavern and thin - crust pizza in the suburbs",cc/validation/9840_2906730324,imagenet100,pizza
gluten free pizza out of the oven,cc/validation/9840_2906730324,imagenet100,pizza
vector illustration of the pizza with text,cc/validation/9840_2906730324,imagenet100,pizza
a slice of pizza with different ingredients .,cc/validation/9840_2906730324,imagenet100,pizza
special pizza for the day,cc/validation/9840_2906730324,imagenet100,pizza
a nice hearty pizza - hilarious examples of false advertising,cc/validation/9840_2906730324,imagenet100,pizza
illustration of a young boy eating pizza on a white background,cc/validation/9840_2906730324,imagenet100,pizza
portrait of a happy father being fed a piece of pizza by his son,cc/validation/9840_2906730324,imagenet100,pizza
pizza with greens pattern repeat seamless in black color for any design .,cc/validation/9840_2906730324,imagenet100,pizza
"think about it you me sweats pizza think about it , plan on sending this to my boyfriend via text , good date night , simple , cute",cc/validation/9840_2906730324,imagenet100,pizza
male chef adding ingredients to pizza on a pan,cc/validation/9840_2906730324,imagenet100,pizza
"half cheese , half olive - topped pizza .",cc/validation/9840_2906730324,imagenet100,pizza
"attractive young people sitting around the table on the rooftop terrace , preparing to eat pizza",cc/validation/9840_2906730324,imagenet100,pizza
any pizza can be a personal pizza if you believe in yourself,cc/validation/9840_2906730324,imagenet100,pizza
a slice of pizza with different ingredients .,cc/validation/9840_2906730324,imagenet100,pizza
a mother feeding her daughter a slice of pizza at pizza,cc/validation/9840_2906730324,imagenet100,pizza
vector image of the microwave and pizza .,cc/validation/9840_2906730324,imagenet100,pizza
half pizza in a box royalty - free,cc/validation/9840_2906730324,imagenet100,pizza
if he buys you pizza he 's the one .,cc/validation/9840_2906730324,imagenet100,pizza
chef smelling pizza in the kitchen,cc/validation/9840_2906730324,imagenet100,pizza
woman preparing pizza in the kitchen,cc/validation/9840_2906730324,imagenet100,pizza
seamless pattern with a picture of pizza and various food .,cc/validation/9840_2906730324,imagenet100,pizza
vector outline black and white illustration of chef holding a plate of pizza in his hand,cc/validation/9840_2906730324,imagenet100,pizza
pizza with shrimp and olives on a white background .,cc/validation/9840_2906730324,imagenet100,pizza
"person distributing pizza to police officers , in appreciation for their intense efforts during the rioting last week .",cc/validation/9840_2906730324,imagenet100,pizza
pizza in box rotates on a black background,cc/validation/9840_2906730324,imagenet100,pizza
celebrity helps herself to some pizza before the show,cc/validation/9840_2906730324,imagenet100,pizza
"portrait of fat woman looks sad while standing on the scale and holding a pizza , isolated on white background",cc/validation/9840_2906730324,imagenet100,pizza
learn how to make classic pizza dough at home that everyone will love .,cc/validation/9840_2906730324,imagenet100,pizza
pizza and ingredients in circle shape and a ribbon with place for your text .,cc/validation/9840_2906730324,imagenet100,pizza
my son makes a mean homemade pizza .,cc/validation/9840_2906730324,imagenet100,pizza
what 's the average price of pizza in your city ?,cc/validation/9840_2906730324,imagenet100,pizza
pizza dough being pierced with a fork and brushed with olive oil,cc/validation/9840_2906730324,imagenet100,pizza
a field guide to pizza,cc/validation/9840_2906730324,imagenet100,pizza
a pizza with green peppers among the toppings,cc/validation/9840_2906730324,imagenet100,pizza
girl pouring herbs over homemade pizza .,cc/validation/9840_2906730324,imagenet100,pizza
cheerful young family eating a pizza in the living - room at home,cc/validation/9840_2906730324,imagenet100,pizza
illustration of an italian cartoon chef with a freshly baked pizza,cc/validation/9840_2906730324,imagenet100,pizza
eat in tv genre : shaping the pizza,cc/validation/9840_2906730324,imagenet100,pizza
funny look i wish someone would look at me the way my dog looks at pizza .,cc/validation/9840_2906730324,imagenet100,pizza
person a slice of pizza,cc/validation/9840_2906730324,imagenet100,pizza
celebrity helps herself to some pizza before the show,cc/validation/9840_2906730324,imagenet100,pizza
pizza the polar bear 's tiny enclosure in a shopping mall .,cc/validation/9840_2906730324,imagenet100,pizza
the pizza sits on a base made of chips,cc/validation/9840_2906730324,imagenet100,pizza
portrait of a child with an umbrella in the park .,cc/validation/13819_2141437796,imagenet100,umbrella
a young woman walks in the rain with umbrella walking along river,cc/validation/13819_2141437796,imagenet100,umbrella
seamless pattern of the umbrella and rain drops,cc/validation/13819_2141437796,imagenet100,umbrella
chairs and consumer product built by beverage type the umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
woman with an umbrella in her hands is talking on the phone .,cc/validation/13819_2141437796,imagenet100,umbrella
woman and man with an umbrella as a pictogram,cc/validation/13819_2141437796,imagenet100,umbrella
a man carrying an umbrella walks on a street,cc/validation/13819_2141437796,imagenet100,umbrella
"under my umbrella : despite the chilly temperatures and downpour , fans patiently lined up to enter the shop",cc/validation/13819_2141437796,imagenet100,umbrella
businessman flirt with a woman under an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
illustration of a person on a stormy day with their umbrella inside out,cc/validation/13819_2141437796,imagenet100,umbrella
businessman flying in the sky above the mountain with umbrella in his hand .,cc/validation/13819_2141437796,imagenet100,umbrella
funny toddler with umbrella playing in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
"caught in the rain : actor , could have but more effort into her hairstyle , which looks like it air - dried after she found herself in the rain without an umbrella",cc/validation/13819_2141437796,imagenet100,umbrella
young woman with umbrella walking through the park,cc/validation/13819_2141437796,imagenet100,umbrella
people with umbrella walking in the rain through the old town,cc/validation/13819_2141437796,imagenet100,umbrella
woman with a red umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
cute teddy bear under an umbrella .,cc/validation/13819_2141437796,imagenet100,umbrella
turtle under the umbrella isolated on white background,cc/validation/13819_2141437796,imagenet100,umbrella
portrait of a happy family sitting under an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
brighten a dull day with a pretty red umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
the president was seen holding an umbrella as he boarded the plane amid a downpour,cc/validation/13819_2141437796,imagenet100,umbrella
businessman walking with an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
"little girl under the transparent umbrella outside , rainy day .",cc/validation/13819_2141437796,imagenet100,umbrella
happy woman with colorful umbrella in the park,cc/validation/13819_2141437796,imagenet100,umbrella
woman with a red umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
a lady covered herself from umbrella during the rain on monday .,cc/validation/13819_2141437796,imagenet100,umbrella
"little boy is wearing a raincoat , rubber boots and holding a brightly colored umbrella .",cc/validation/13819_2141437796,imagenet100,umbrella
girl with umbrella on the background of a small waterfall close - up,cc/validation/13819_2141437796,imagenet100,umbrella
"umbrella in a field , upside down",cc/validation/13819_2141437796,imagenet100,umbrella
happy man holding an umbrella in industry,cc/validation/13819_2141437796,imagenet100,umbrella
beach umbrella on the white sand beach with blue sky,cc/validation/13819_2141437796,imagenet100,umbrella
people with umbrella in an autumn raining day background concept .,cc/validation/13819_2141437796,imagenet100,umbrella
"man was well prepared for the rain with an umbrella and coat yesterday morning , but he still looked drenched",cc/validation/13819_2141437796,imagenet100,umbrella
the 3d white small person with an umbrella in the rain with a portfolio,cc/validation/13819_2141437796,imagenet100,umbrella
yellow umbrella silhouetted on a white background,cc/validation/13819_2141437796,imagenet100,umbrella
"humorous image of a lamb in a field , front feet on rock , sheltering under umbrella from the heavy rain",cc/validation/13819_2141437796,imagenet100,umbrella
stock photo of woman in red dress with umbrella walking in the rain on the street,cc/validation/13819_2141437796,imagenet100,umbrella
newlyweds under an orange umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
statue of a girl and boy holding a red umbrella in front of courthouse,cc/validation/13819_2141437796,imagenet100,umbrella
colorful umbrella isolated on a white background .,cc/validation/13819_2141437796,imagenet100,umbrella
person - this would be great since i lost my other umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
a young woman walks in the rain with umbrella walking along river,cc/validation/13819_2141437796,imagenet100,umbrella
businessman with black umbrella protecting from the rain .,cc/validation/13819_2141437796,imagenet100,umbrella
actor is all smiles walking with her umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
green umbrella on the beach,cc/validation/13819_2141437796,imagenet100,umbrella
photo of a bride in her wedding gown at the beach standing under a red umbrella with a rainbow behind her,cc/validation/13819_2141437796,imagenet100,umbrella
umbrella and chair with sunset on the beach,cc/validation/13819_2141437796,imagenet100,umbrella
geisha with bright red umbrella sits on top of a float in the parade,cc/validation/13819_2141437796,imagenet100,umbrella
chair and umbrella under coconut trees on a beautiful day,cc/validation/13819_2141437796,imagenet100,umbrella
an umbrella is an essential item for weather .,cc/validation/13819_2141437796,imagenet100,umbrella
illustration of a cartoon frog with umbrella vector,cc/validation/13819_2141437796,imagenet100,umbrella
a mother and her son walking in the rain with a colorful umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
"person , know that carrying protection from the rain is a must when travelling anywhere in their city , and the black umbrella is filming location .",cc/validation/13819_2141437796,imagenet100,umbrella
broken umbrella after the rain lost by someone,cc/validation/13819_2141437796,imagenet100,umbrella
silhouettes of businessmen with an umbrella in hand vector on white,cc/validation/13819_2141437796,imagenet100,umbrella
young happy woman with an umbrella dancing in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
little girl wearing red rubber boots hiding behind colorful umbrella in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
a yellow beach umbrella sits in the sand,cc/validation/13819_2141437796,imagenet100,umbrella
young girl with an umbrella on a bridge in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
black silhouette of a girl under umbrella in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
a single red umbrella sits on the beach surrounded by toys as the sun sets,cc/validation/13819_2141437796,imagenet100,umbrella
happy family sitting in garden under a red umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
thank you stamp pink umbrella !,cc/validation/13819_2141437796,imagenet100,umbrella
a couple stand under an umbrella with their groceries as snow falls,cc/validation/13819_2141437796,imagenet100,umbrella
"business man with an umbrella protecting an icon , financial concept",cc/validation/13819_2141437796,imagenet100,umbrella
person - the wonderful shallow end with submerged chairs and an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
girl with umbrella on the background of a small waterfall,cc/validation/13819_2141437796,imagenet100,umbrella
image of a red yellow umbrella on a blue geometric pattern .,cc/validation/13819_2141437796,imagenet100,umbrella
young couple under an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
men sit under an umbrella .,cc/validation/13819_2141437796,imagenet100,umbrella
pretty wedding guest chats to the groom under her umbrella before the wedding ceremony .,cc/validation/13819_2141437796,imagenet100,umbrella
low section of woman in yellow raincoat holding an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
woman riding bicycle with a green umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
couple with umbrella under the rain,cc/validation/13819_2141437796,imagenet100,umbrella
a pedestrian walks across the street while staying dry under the cover of an umbrella in downtown .,cc/validation/13819_2141437796,imagenet100,umbrella
cartoon vector illustration of short haired mother holding a red umbrella and carrying a plastic bag in another hand with her daughter in yellow raincoat walking together while raining .,cc/validation/13819_2141437796,imagenet100,umbrella
black and white footage : merry little boy jumping in the park with umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
person - the wonderful shallow end with submerged chairs and an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
water splash in the form of an umbrella .,cc/validation/13819_2141437796,imagenet100,umbrella
a red umbrella on a white background,cc/validation/13819_2141437796,imagenet100,umbrella
a woman with a red umbrella in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
businessman in the rain with broken old umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
a beach umbrella on the shore,cc/validation/13819_2141437796,imagenet100,umbrella
illustration of a woman reading under an umbrella by the sea,cc/validation/13819_2141437796,imagenet100,umbrella
girl holding red umbrella and drinking orange juice in the park,cc/validation/13819_2141437796,imagenet100,umbrella
tower and umbrella on a rainy day,cc/validation/13819_2141437796,imagenet100,umbrella
"little girl in a raincoat with umbrella standing , walking and running in the rain , cartoon style vector illustration isolated on white background .",cc/validation/13819_2141437796,imagenet100,umbrella
a man with an umbrella decorated with flags walks on a street in the rain,cc/validation/13819_2141437796,imagenet100,umbrella
young woman wearing white blouse holding multicolored umbrella up against the sky,cc/validation/13819_2141437796,imagenet100,umbrella
"smiling young girl using her smartphone , with umbrella in the rain .",cc/validation/13819_2141437796,imagenet100,umbrella
open yellow umbrella on a white background,cc/validation/13819_2141437796,imagenet100,umbrella
kelley anniversary photoshoot on rainy autumn fall day with umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
"after the service , the queen emerged carrying a giant umbrella , which she then handed to noble people",cc/validation/13819_2141437796,imagenet100,umbrella
a man holding an umbrella and checking for rain,cc/validation/13819_2141437796,imagenet100,umbrella
illustration of an isolated line art blood drop with an umbrella,cc/validation/13819_2141437796,imagenet100,umbrella
a yellow printed umbrella is clicked on the top of fresh green grass at some place,cc/validation/13819_2141437796,imagenet100,umbrella
wet red umbrella after the rain,cc/validation/13819_2141437796,imagenet100,umbrella
water splash in the form of an umbrella .,cc/validation/13819_2141437796,imagenet100,umbrella
chair with umbrella near the beach,cc/validation/13819_2141437796,imagenet100,umbrella
set of person unfolded umbrella isolated over the white background,cc/validation/13819_2141437796,imagenet100,umbrella
at the beginning ... person finds a tiger in a cage .,cc/validation/8853_178360316,imagenet100,tiger
a cartoon illustration of a saber - toothed tiger cub with a sly expression .,cc/validation/8853_178360316,imagenet100,tiger
attack : a screenshot from television show the white tiger standing over the man after he jumped into its enclosure,cc/validation/8853_178360316,imagenet100,tiger
martial artist with a tiger,cc/validation/8853_178360316,imagenet100,tiger
deity the white tiger by person,cc/validation/8853_178360316,imagenet100,tiger
"biological subspecies , a recently identified subspecies of tiger , found",cc/validation/8853_178360316,imagenet100,tiger
3d illustration of a fighting with a tiger,cc/validation/8853_178360316,imagenet100,tiger
a male white tiger rounding in the jungle,cc/validation/8853_178360316,imagenet100,tiger
tiger staring off into the distance looking relaxed,cc/validation/8853_178360316,imagenet100,tiger
close up of a tiger laying in the sun,cc/validation/8853_178360316,imagenet100,tiger
"animal , portrait of a bengal tiger .",cc/validation/8853_178360316,imagenet100,tiger
portrait of a bengal tiger,cc/validation/8853_178360316,imagenet100,tiger
a beautiful tiger gets up close and personal to shelter from the cold,cc/validation/8853_178360316,imagenet100,tiger
illustration of a tiger above a round table,cc/validation/8853_178360316,imagenet100,tiger
set of big beautiful tiger poses in white background to save this animal,cc/validation/8853_178360316,imagenet100,tiger
video of tired little tiger cub lying on the floor,cc/validation/8853_178360316,imagenet100,tiger
"in this file photo , an albino tiger cub is seen with her mother and siblings .",cc/validation/8853_178360316,imagenet100,tiger
vector illustration of a white tiger,cc/validation/8853_178360316,imagenet100,tiger
postage stamp depicting a tiger jumping through a hoop,cc/validation/8853_178360316,imagenet100,tiger
a male white tiger playing with a large red ball,cc/validation/8853_178360316,imagenet100,tiger
the bengal tiger is native but can be found in smaller numbers in countries,cc/validation/8853_178360316,imagenet100,tiger
illustration of a bamboo forest with a tiger,cc/validation/8853_178360316,imagenet100,tiger
cute looking tiger lying down looking at the camera,cc/validation/8853_178360316,imagenet100,tiger
"a rare cast bronze fitting in the form of a tiger , royal line period",cc/validation/8853_178360316,imagenet100,tiger
the male tiger lying in nature,cc/validation/8853_178360316,imagenet100,tiger
a tiger sits is seen,cc/validation/8853_178360316,imagenet100,tiger
white tiger basking in the sun,cc/validation/8853_178360316,imagenet100,tiger
"a fine bronze of a tiger and alligator , signed by person .",cc/validation/8853_178360316,imagenet100,tiger
"animal , portrait of a bengal tiger .",cc/validation/8853_178360316,imagenet100,tiger
can you imagine a tiger out of watermelon ... cool for a tailgate,cc/validation/8853_178360316,imagenet100,tiger
"a tiger is captured ferociously attacking a snowman , causing it to split in half and fall to the ground",cc/validation/8853_178360316,imagenet100,tiger
eye to eye with sunlit white bengal tiger .,cc/validation/8853_178360316,imagenet100,tiger
a cartoon illustration of a tiger looking happy,cc/validation/8853_178360316,imagenet100,tiger
"calendar with a head of a tiger , monday start",cc/validation/8853_178360316,imagenet100,tiger
a tiger plays in the winter snow,cc/validation/8853_178360316,imagenet100,tiger
"pop artist showed off her unique style with this electric blue bomber that featured tiger - print embroidery , paired with a stylish blue skirt .",cc/validation/8853_178360316,imagenet100,tiger
beautiful white tiger lying on a flat rock in the jungle royalty - free,cc/validation/8853_178360316,imagenet100,tiger
bengal tiger near the water -- stock photo #,cc/validation/8853_178360316,imagenet100,tiger
"the tiger can roar almost as strong as a lion , and just like lions , it roars mainly to keep other tigers of its territory .",cc/validation/8853_178360316,imagenet100,tiger
inherited traits the tiger 's fur keeps it warm during the winter so it can go hunting .,cc/validation/8853_178360316,imagenet100,tiger
portrait of a tiger lying down .,cc/validation/8853_178360316,imagenet100,tiger
a tiger cub sitting by a water hole,cc/validation/8853_178360316,imagenet100,tiger
biggest tiger in the world ever - photo #,cc/validation/8853_178360316,imagenet100,tiger
white tiger resting under a big tree,cc/validation/8853_178360316,imagenet100,tiger
tiger cub in front of a white background,cc/validation/8853_178360316,imagenet100,tiger
"animal , portrait of a bengal tiger",cc/validation/8853_178360316,imagenet100,tiger
male tiger in the snow,cc/validation/8853_178360316,imagenet100,tiger
the big bengal tiger growls,cc/validation/8853_178360316,imagenet100,tiger
a white tiger sitting head and shoulders,cc/validation/8853_178360316,imagenet100,tiger
approaching tiger on a forest path,cc/validation/8853_178360316,imagenet100,tiger
"biological subspecies , a recently identified subspecies of tiger , found",cc/validation/8853_178360316,imagenet100,tiger
girl sleeps with a bengal tiger in her bed,cc/validation/8853_178360316,imagenet100,tiger
a white tiger about to pounce on her next meal,cc/validation/8853_178360316,imagenet100,tiger
"a fine bronze of a tiger and alligator , signed by person .",cc/validation/8853_178360316,imagenet100,tiger
a close up crop of a male tiger,cc/validation/8853_178360316,imagenet100,tiger
beautiful white tiger lying on a flat rock in the jungle,cc/validation/8853_178360316,imagenet100,tiger
couple of bengal tiger in national park .,cc/validation/8853_178360316,imagenet100,tiger
portrait of an angry tiger bared,cc/validation/8853_178360316,imagenet100,tiger
professional boxer shared a photo on thursday revealing he had received a rare tiger as a gift,cc/validation/8853_178360316,imagenet100,tiger
3d illustration of a fighting with a tiger,cc/validation/8853_178360316,imagenet100,tiger
can you imagine a tiger out of watermelon ... cool for a tailgate,cc/validation/8853_178360316,imagenet100,tiger
monk with a bengal tiger,cc/validation/8853_178360316,imagenet100,tiger
portrait of an angry tiger bared #,cc/validation/8853_178360316,imagenet100,tiger
graphic portrait of ornamental tiger on a black background,cc/validation/8853_178360316,imagenet100,tiger
drawing of a seamless pattern with cute african tiger and lion in cartoon style and multicolored circles on a light pink background,cc/validation/8853_178360316,imagenet100,tiger
actor with his stuffed bengal tiger at his home,cc/validation/8853_178360316,imagenet100,tiger
the male tiger lying in nature,cc/validation/8853_178360316,imagenet100,tiger
"savannah is one of the top cats , but if we say its worlds 2nd most expensive breeds in the cats then it might not be wrong some where it styles just look like a bengal tiger",cc/validation/8853_178360316,imagenet100,tiger
side view of a tiger 's face,cc/validation/8853_178360316,imagenet100,tiger
a woman found a tiger cub on the street .,cc/validation/8853_178360316,imagenet100,tiger
"illustration of a monkey , a lion and a tiger inside the wooden fence",cc/validation/8853_178360316,imagenet100,tiger
"the night eyes of a bengal tiger burn bright , fueling the visions that legends are made of .",cc/validation/8853_178360316,imagenet100,tiger
"lethal : despite their bond , person says he is all too aware of the danger the tiger poses",cc/validation/8853_178360316,imagenet100,tiger
female tiger and her baby basking in the winter sun,cc/validation/8853_178360316,imagenet100,tiger
a tiger in the snow,cc/validation/8853_178360316,imagenet100,tiger
photo : a tiger in water,cc/validation/8853_178360316,imagenet100,tiger
sleeping tiger in the zoo,cc/validation/8853_178360316,imagenet100,tiger
the big bengal tiger growls,cc/validation/8853_178360316,imagenet100,tiger
3d rendering of a white tiger isolated on white background,cc/validation/8853_178360316,imagenet100,tiger
a beautiful tiger in a cap and glasses .,cc/validation/8853_178360316,imagenet100,tiger
the good - natured tiger lying on the snow,cc/validation/8853_178360316,imagenet100,tiger
file - a bengal tiger walks along a road in the jungles .,cc/validation/8853_178360316,imagenet100,tiger
standing up for himself : the tiger shows his rival who 's boss,cc/validation/8853_178360316,imagenet100,tiger
a tiger laying down in the sun with a dark cave behind him,cc/validation/8853_178360316,imagenet100,tiger
i feel like a tiger,cc/validation/8853_178360316,imagenet100,tiger
"animal , portrait of a bengal tiger .",cc/validation/8853_178360316,imagenet100,tiger
chic : the back of her jacket included an embroidered tiger written across the top,cc/validation/8853_178360316,imagenet100,tiger
monk with a bengal tiger,cc/validation/8853_178360316,imagenet100,tiger
the eye of a tiger,cc/validation/8853_178360316,imagenet100,tiger
a tiger walks past by a heron,cc/validation/8853_178360316,imagenet100,tiger
white tiger staring victim on a rainy day .,cc/validation/8853_178360316,imagenet100,tiger
a tiger running in shallow water,cc/validation/8853_178360316,imagenet100,tiger
a cartoon illustration of a tiger with a bored expression,cc/validation/8853_178360316,imagenet100,tiger
"example of supporting sentences the tiger can be easily recognized by its orange fur coat with dark , black stripes .",cc/validation/8853_178360316,imagenet100,tiger
photo : isolated profile of a tiger,cc/validation/8853_178360316,imagenet100,tiger
a cartoon illustration of a tiger looking surprised,cc/validation/8853_178360316,imagenet100,tiger
an ink drawing of a tiger 's face .,cc/validation/8853_178360316,imagenet100,tiger
color illustration of tiger in abstract colors melts on a white background vector,cc/validation/8853_178360316,imagenet100,tiger
shot of a tiger walking around,cc/validation/8853_178360316,imagenet100,tiger
illustration of a tiger and a beautiful nature,cc/validation/8853_178360316,imagenet100,tiger
the blue candle that moms burn for all sailors away from home .,cc/validation/7701_1993401887,imagenet100,candle
a crucifix on an open bible with illuminated candle and flowers,cc/validation/7701_1993401887,imagenet100,candle
"valentines day table setting with red tulips , votive candle and petite red hearts on the napkins .",cc/validation/7701_1993401887,imagenet100,candle
poetry book with a rosary draped over it sits open near a lighted candle,cc/validation/7701_1993401887,imagenet100,candle
vector illustration of a brown teddy bear holding a cake with a candle in its paws .,cc/validation/7701_1993401887,imagenet100,candle
a candle burning in the dark,cc/validation/7701_1993401887,imagenet100,candle
person holds a candle during a candlelight,cc/validation/7701_1993401887,imagenet100,candle
woman lighting a candle on christmas dinner table,cc/validation/7701_1993401887,imagenet100,candle
beautiful naughty girl teenager in a hat secretly blows out a candle on a festive cake and happily hides on a white background stock footage video,cc/validation/7701_1993401887,imagenet100,candle
cat sniffing wreath with a candle,cc/validation/7701_1993401887,imagenet100,candle
the child is laying the details of the wreath with a candle .,cc/validation/7701_1993401887,imagenet100,candle
christmas gifts around a candle with walnuts,cc/validation/7701_1993401887,imagenet100,candle
young lady contemplates the events whilst lighting a candle at a large gathering,cc/validation/7701_1993401887,imagenet100,candle
a candle can both defy and define darkness .,cc/validation/7701_1993401887,imagenet100,candle
christmas decoration and lantern with candle on a window sill,cc/validation/7701_1993401887,imagenet100,candle
a flame flickers atop a candle and casts dim light in an otherwise dark room - closeup,cc/validation/7701_1993401887,imagenet100,candle
an image of a birthday cake with candle,cc/validation/7701_1993401887,imagenet100,candle
